ID,TARGET
283,0.0109573733062
284,0.0667797699571
286,9.9783846963e-06
290,0.0184097085148
291,0.0308713335544
293,0.0339684784412
295,0.0634966045618
297,9.9783846963e-06
298,0.0780974179506
300,0.00472969003022
304,0.00543838180602
305,0.00561869796365
308,0.00415590591729
309,0.00837260112166
310,0.00699302274734
312,0.0309378504753
313,0.157198548317
315,0.0112312305719
317,0.022372700274
318,0.0296487696469
321,0.0131476214156
323,0.0708738714457
325,0.00937507301569
326,0.0157281737775
327,0.0193062499166
328,0.0679527893662
329,0.0205597728491
330,0.0039995922707
331,0.0104577401653
334,0.0424805134535
335,0.00839846115559
336,0.0546972304583
337,0.00675309496
338,0.0491117946804
339,0.0170672237873
341,0.200213730335
343,0.0
346,0.00354631221853
348,0.00410732813179
350,0.174422651529
351,0.0035188999027
352,0.0208137221634
357,0.0521080084145
358,0.0116620901972
360,0.00601255241781
361,0.0158042274415
364,0.0222487673163
365,0.0305281020701
366,0.0181436054409
367,0.00822039321065
368,0.00805971585214
370,0.00413811253384
372,0.00445812381804
376,0.00240875361487
377,0.00498611340299
379,0.0158895105124
380,0.0130091030151
381,0.0802577733994
385,0.0133172608912
386,0.0367329865694
389,0.0536999665201
391,0.0529173389077
392,0.00546001642942
393,0.0119858663529
395,0.019871244207
396,0.0110039003193
397,0.0027836621739
398,0.0207768846303
399,0.0472169108689
400,0.0109606413171
401,0.0125928046182
403,0.00796080846339
405,0.0266051404178
406,0.0223238840699
409,0.00945449620485
411,0.014917448163
413,0.0043876953423
418,0.00538180954754
419,0.00947983935475
422,0.0208137221634
424,0.235026732087
425,0.0286608412862
427,0.00403284281492
430,0.00249677221291
431,0.017148995772
434,0.0142736006528
435,0.0303772743791
437,0.066450342536
438,0.00326070236042
439,0.114112243056
442,0.0114517966285
446,0.0153979621828
450,0.049195934087
451,0.0123854214326
452,0.0111280847341
454,0.00257880077697
455,0.00580619368702
463,0.0154585316777
464,0.0117580294609
465,0.00456878729165
467,0.14639697969
468,0.0329673811793
470,0.0127562507987
472,0.235063165426
473,0.0191764365882
475,0.00630495976657
476,0.00476194126531
479,0.0183156467974
481,0.00506496196613
483,0.0333873033524
484,0.0116999857128
486,0.0337169207633
487,0.00330097926781
491,0.023110255599
494,0.0105956681073
495,0.00451968703419
497,0.0210294649005
498,0.00912172254175
499,0.0119525669143
503,0.0284931734204
504,0.0206235628575
505,0.0069677401334
506,0.0083737950772
507,0.0
508,0.0895529836416
509,0.0335510745645
510,0.00728668179363
511,0.0
512,0.0219322703779
516,0.00378800742328
518,0.0387803763151
519,0.0076997843571
520,0.00854092650115
521,0.00436657853425
522,0.00506813125685
524,0.0916923284531
525,0.00710986647755
526,0.00378213473596
528,0.0173274967819
529,0.0236739069223
531,0.0813756510615
532,0.240237951279
534,0.117249563336
536,0.0535083152354
539,0.0945670679212
540,0.0188281964511
541,0.00329198502004
542,0.0970700383186
545,0.0122816646472
546,0.00412449380383
552,0.0228335447609
556,0.00269957445562
557,0.00385102839209
559,0.0143442898989
562,0.017497420311
563,0.0146680232137
565,0.0354213565588
569,0.00296904379502
570,0.0789964944124
574,0.0203037243336
575,0.0102679114789
585,0.0093375435099
589,0.00969911180437
590,0.0177605450153
592,0.0105856899172
593,0.0275570899248
594,0.00839341338724
595,0.00867363903672
597,0.00541035691276
601,0.00392187573016
603,0.0153436688706
604,9.9783846963e-06
605,0.0297175366431
607,0.00406950619072
608,0.0176857281476
610,0.0237855259329
612,2.25096027862e-06
613,0.054722905159
615,0.00408581597731
616,0.250639766455
617,0.032540589571
619,0.0132010197267
620,0.146407932043
621,0.00557487783954
624,0.0255236811936
625,0.00988859124482
628,0.00516775809228
629,0.196207135916
630,0.032440956682
632,0.0359591245651
634,0.0028260354884
637,0.0152477454394
638,0.0161969438195
642,0.0203768871725
643,0.00663385912776
644,0.0720725730062
646,0.00254078907892
655,0.0273960717022
660,0.0200287215412
664,0.0203750878572
665,0.0633729845285
666,0.00368848023936
670,0.0972141027451
671,0.247800007463
672,0.00929131172597
675,0.00414314726368
676,0.0512028522789
677,0.0381460897624
678,0.00738983275369
680,0.00491804210469
683,0.152165308595
684,0.0146081373096
685,0.0366711318493
691,0.0986891314387
693,0.0026750441175
696,0.00264387275092
698,9.9783846963e-06
699,0.0173633787781
700,0.0148965632543
703,0.00922342389822
704,0.0240693483502
705,0.00719700008631
707,0.190407559276
709,0.0894660279155
711,0.208478569984
713,0.0158389955759
716,0.00326251029037
719,0.0043072598055
721,0.0095621664077
722,0.00719331437722
723,0.0170895271003
724,0.00472857896239
727,0.00315174716525
728,0.0130788814276
729,0.00365516217425
733,0.0124687682837
736,0.0119880242273
739,0.0407565869391
742,0.230901151896
743,0.0116501953453
744,0.00569021329284
745,0.225987330079
747,0.010861909017
749,0.0273746717721
750,0.0260920654982
751,0.0263032782823
752,9.9783846963e-06
755,0.00618774164468
756,0.00271711312234
762,0.0320897959173
763,0.0563814416528
764,0.0172117743641
765,0.020071387291
766,0.00897315237671
769,0.0229986775666
770,0.187051951885
773,0.00644177384675
774,0.041698679328
776,0.0140635082498
777,0.0162396021187
778,0.00633264798671
779,0.0119570810348
780,0.00323660857975
781,0.028495343402
786,0.0478282980621
788,0.00579597242177
794,0.0247891657054
796,0.185756832361
801,0.106700800359
802,0.0234273895621
803,0.00612476095557
804,0.00436983304098
805,0.00517136370763
809,0.0317992568016
810,0.0763199627399
817,0.0160127468407
819,0.0146852592006
821,0.00900767184794
824,0.195194736123
825,0.00853774696589
826,0.163709402084
830,0.00787967815995
831,0.0282036662102
832,0.00871169939637
833,0.0126878330484
837,0.0227033346891
839,0.00260725663975
840,0.00382932391949
841,0.037030685693
842,0.00426678359509
843,0.0051378775388
844,0.0739202573895
845,0.0150037398562
848,0.02662220411
853,0.020019903779
854,0.00237174751237
855,0.00408937921748
856,0.019093837589
861,0.00680780317634
865,0.0338146947324
866,9.9783846963e-06
867,0.0103826615959
870,0.00473588053137
871,0.047460090369
872,0.0121464747936
873,0.0166958328336
874,0.0487384647131
875,0.00577789917588
876,0.00559807242826
879,0.0176518894732
880,0.00403528241441
883,0.0176872238517
884,0.0074653737247
886,0.0210303366184
890,0.00416733277962
892,0.0243753045797
893,0.049013890326
894,0.0343581847847
895,0.0273162126541
896,0.0313064716756
897,0.00426200916991
899,0.159786462784
900,0.00808968488127
901,0.00573763018474
902,0.226449534297
905,0.00998255610466
912,0.0632066577673
914,0.218479990959
915,0.0591654367745
917,0.119732789695
918,0.00492166355252
919,0.00854315701872
921,0.00436397269368
922,0.0132370507345
923,0.00430697156116
926,0.00293902982958
929,0.00720520038158
930,0.00916712824255
931,0.0572207942605
937,0.0042803902179
938,0.0144435195252
939,0.0262593757361
941,0.0336435846984
946,9.9783846963e-06
947,0.0288748834282
950,0.00449866242707
951,0.00428309803829
952,0.0145843597129
953,0.0178022012115
954,0.00238033314236
955,0.00874037016183
956,0.193005770445
957,0.0397991240025
960,0.0358947962523
963,0.287018716335
966,0.0223244801164
969,0.0290914159268
971,0.00894988607615
972,0.00428045913577
975,0.0126781761646
980,0.00956206209958
982,0.120349645615
983,0.00392124662176
985,0.10553278774
987,0.00892694480717
988,0.0056990198791
991,0.012056004256
992,9.9783846963e-06
995,0.209484785795
996,0.00501540116966
998,0.00376297300681
1001,0.179997742176
1002,0.00864671263844
1004,0.0157300643623
1005,0.0381265357137
1010,0.00325858499855
1011,0.00285918312147
1012,0.00369327631779
1013,0.024964267388
1014,0.0130507042632
1015,0.0470702499151
1016,0.0115397423506
1022,0.00300718657672
1023,0.0357917025685
1024,0.00477599911392
1025,0.0179696753621
1026,0.156499177217
1028,0.00843940954655
1029,0.0104421526194
1032,0.0763199627399
1034,0.0216048043221
1036,0.0140966745093
1037,0.00453187944368
1039,0.147150367498
1042,0.0117771439254
1045,0.032913044095
1046,0.0278652627021
1050,0.0110787712038
1052,0.0224002171308
1055,0.0158426426351
1057,0.00761915976182
1058,0.00338766118512
1060,0.00328158657067
1062,0.00853118859231
1063,0.0343219824135
1064,0.0391601361334
1065,0.0132678411901
1066,0.00605276646093
1067,0.175056427717
1068,0.0216937959194
1070,0.0875707864761
1072,0.0174983534962
1077,0.217865139246
1078,0.0130613185465
1079,0.00380692025647
1081,0.0374548844993
1082,0.18405893445
1093,0.0127475112677
1094,0.0358625873923
1102,0.0159935317934
1103,0.0849605873227
1106,0.00606898404658
1107,0.22621101141
1112,0.0385963059962
1113,0.00382993696257
1114,0.0198536384851
1116,0.00602012686431
1118,0.0227114520967
1120,0.0237855259329
1121,0.0317170061171
1128,0.03107640706
1130,0.0502300411463
1132,0.00870831497014
1135,0.0064125941135
1138,0.0529229603708
1139,0.00584760401398
1141,0.0189875252545
1143,0.162596657872
1146,0.122497797012
1148,0.0208137221634
1149,0.0183557160199
1151,0.0105121526867
1152,0.0242626592517
1153,0.00909424945712
1155,0.0214793942869
1157,0.00337294419296
1160,0.0220545344055
1161,0.00511648831889
1162,0.0267220810056
1164,0.0592353604734
1168,0.0130001865327
1169,0.00481696566567
1174,0.144922956824
1176,0.00321302516386
1177,0.237089395523
1178,0.0172442682087
1180,0.0156101780012
1181,0.0442080460489
1182,0.0383929163218
1185,0.0119306445122
1190,0.00857288017869
1194,0.00453071901575
1196,0.0252239853144
1199,0.0127418646589
1200,0.0203921664506
1201,0.00775201013312
1202,0.0362960360944
1206,0.31124818325
1207,0.0176184438169
1208,0.00242265127599
1212,0.029060928151
1216,0.00276826741174
1219,0.0104737170041
1221,0.012180452235
1222,0.00375194731168
1225,0.0170949306339
1227,0.0120157357305
1230,0.0145929418504
1231,0.0171854179353
1232,0.0109128570184
1233,0.00345125212334
1234,0.0571805723011
1235,0.0120694311336
1236,0.11050850153
1237,0.00481887813658
1238,0.0836109519005
1239,0.018280133605
1240,0.0298634860665
1241,0.00813557300717
1244,0.0381966792047
1245,0.0315560549498
1247,0.0118494322523
1250,0.0185752548277
1251,0.00372059922665
1257,0.00839426275343
1259,0.0032554268837
1266,0.0689451098442
1267,0.229205518961
1268,0.00571610033512
1270,0.301692605019
1272,0.0105905532837
1273,0.123422250152
1276,0.0422595366836
1278,0.00252425065264
1279,0.0360081233084
1283,0.0166984666139
1284,0.0174435563385
1286,0.00435485271737
1289,0.0220076031983
1290,0.00317689310759
1292,0.00731105357409
1293,0.0310180913657
1294,0.197352409363
1296,0.0801776051521
1298,0.00962779670954
1299,0.0981245487928
1301,0.0041517522186
1304,0.0449721850455
1306,0.0127455368638
1308,0.0701201409101
1310,0.0219115242362
1311,0.00452424539253
1312,0.0526057556272
1315,0.00449766311795
1318,0.060081705451
1319,0.00437972135842
1320,0.0035288487561
1323,0.0059516755864
1324,0.010221965611
1325,0.0268366709352
1326,0.00851113814861
1329,0.208703279495
1331,0.108671240509
1332,0.00892336014658
1335,0.00345139531419
1336,0.186507672071
1338,0.036475084722
1340,0.0936921685934
1342,0.00357652734965
1345,0.0103329615667
1347,0.00374389695935
1349,0.0174435563385
1350,0.0419840998948
1351,0.00453145289794
1354,0.0045669330284
1355,0.00919725187123
1356,0.0155955143273
1359,0.0314789302647
1361,0.270192921162
1362,0.195995822549
1363,0.149405926466
1365,0.00811452046037
1366,0.0224208459258
1367,0.028537819162
1368,0.00445046881214
1369,0.00373782170936
1370,0.0275288410485
1371,0.0274044405669
1372,0.17141276598
1374,0.00995673146099
1375,0.0980743169785
1376,0.0355574600399
1379,0.0046383603476
1380,0.0120153622702
1383,0.0208137221634
1387,0.0638006851077
1388,0.180416077375
1389,0.00617482606322
1390,0.0417923480272
1394,0.0308162346482
1396,0.176868081093
1397,0.031720906496
1399,0.0150703592226
1400,0.0224712193012
1402,0.156692147255
1403,0.0308793857694
1404,0.0591335296631
1405,0.0594913475215
1407,0.0138939181343
1409,0.00886122323573
1413,9.9783846963e-06
1415,0.0307783782482
1416,0.0230438578874
1418,0.00403686054051
1422,0.00309959053993
1423,0.00290193688124
1425,0.00486464146525
1428,0.0179910901934
1429,0.0103297140449
1430,0.0208137221634
1431,0.0511596798897
1432,0.0058407029137
1434,0.00263103307225
1435,0.00372664490715
1436,0.279005110264
1438,0.00405135238543
1443,0.0666712746024
1445,0.0338535308838
1446,0.082646459341
1453,0.00928835105151
1456,0.0111282020807
1458,0.0197183322161
1459,0.00351805053651
1460,0.0196180455387
1461,0.166342899203
1462,0.194314152002
1463,0.0176631212234
1466,0.166470229626
1467,0.0176693368703
1469,0.0663629621267
1470,0.00358685757965
1471,0.154724478722
1473,0.00786723382771
1476,0.00972917210311
1477,0.0237053632736
1481,0.0208137221634
1482,0.0351359993219
1485,0.103705726564
1486,0.206854745746
1490,0.0300160069019
1491,0.155415728688
1493,0.0052693085745
1494,0.0845610946417
1500,0.00884072389454
1504,0.0199042931199
1506,0.00813555344939
1509,0.00633394345641
1512,0.0275916103274
1514,0.0236248299479
1518,0.0157394856215
1520,0.00366851896979
1522,0.0668490976095
1525,0.156527549028
1526,0.0591829456389
1529,0.189165502787
1530,0.060771714896
1532,0.00443328591064
1533,0.0183745622635
1537,0.0291173532605
1542,0.0331070162356
1544,0.0333535037935
1545,0.216576650739
1546,0.149405926466
1549,0.134701877832
1551,0.00379097880796
1552,0.00394674343988
1555,0.0205519907176
1556,0.00373650505207
1558,0.179912060499
1560,0.00692685646936
1561,0.0274579059333
1562,0.00696563813835
1563,0.00273790536448
1566,0.00342510337941
1568,0.0201235078275
1570,0.00639921426773
1575,0.10916685313
1577,0.0174507983029
1579,0.00553820841014
1581,0.0141714913771
1582,0.101710438728
1585,0.0529423505068
1586,0.00455596297979
1587,0.00759832933545
1593,0.0292006526142
1597,0.124124266207
1599,0.0192002505064
1608,9.9783846963e-06
1609,0.0208137221634
1612,0.0315092429519
1615,0.00348152662627
1616,0.0201854482293
1618,0.0238902643323
1619,0.0037942994386
1624,0.0102124763653
1625,0.0730023980141
1627,0.0112677756697
1628,0.224722489715
1635,0.00441459612921
1636,0.0589804910123
1637,0.0161211043596
1640,0.0133093073964
1642,0.00745341274887
1645,0.0337333492935
1647,0.011068678461
1648,0.194434866309
1650,0.0054534971714
1651,0.0655303224921
1653,0.0117977112532
1654,0.00376899493858
1655,0.0142101394013
1656,0.0353475660086
1657,0.104232132435
1659,0.138773739338
1661,0.160755485296
1662,0.020498663187
1663,0.104635283351
1664,0.0390684679151
1671,0.0174970962107
1673,0.0208137221634
1674,0.0134853525087
1678,0.00677501270548
1680,0.0188383646309
1682,0.0329448357224
1687,0.00326651707292
1689,0.00484665017575
1690,0.0166881643236
1691,0.0178448166698
1692,0.0392196513712
1696,0.0134667661041
1701,0.0789968818426
1702,0.0212393738329
1705,0.0102578122169
1707,0.0355368405581
1711,0.0200296603143
1714,0.0508084371686
1715,0.155161350965
1716,0.0368357151747
1717,0.00672780349851
1719,0.00468295812607
1723,0.00402872590348
1725,0.00441515399143
1726,0.358069807291
1728,0.00258142361417
1730,0.00742247793823
1731,0.00450427271426
1736,0.00759204430506
1742,0.241915717721
1745,0.0903590470552
1747,0.179963856936
1749,0.0183948725462
1750,0.0756745785475
1751,0.00364133226685
1752,0.0216102488339
1753,0.140677034855
1754,0.0157809220254
1758,0.151336565614
1759,0.0149902272969
1760,0.00619456311688
1761,0.0157300643623
1763,0.0362154208124
1765,0.0866633281112
1767,0.0493086203933
1768,0.00437969248742
1769,0.00669855345041
1774,0.0213106237352
1775,0.0645972192287
1776,0.00264922785573
1777,0.017607351765
1779,0.0261428225785
1780,9.9783846963e-06
1783,0.00783639028668
1784,0.00797412637621
1785,0.00583080062643
1789,0.0168445426971
1790,0.0582268163562
1792,0.00925322342664
1793,0.0577480047941
1795,0.0107999211177
1796,0.0108777247369
1798,0.0354217737913
1802,0.0109630040824
1803,0.0434199720621
1805,0.0053305067122
1806,0.033789165318
1809,0.0175277069211
1810,9.9783846963e-06
1812,0.0195795223117
1813,0.0674110203981
1814,0.0779289081693
1815,0.0203403569758
1817,0.0208012275398
1818,0.0326172299683
1819,0.0176202729344
1820,0.0109762139618
1821,0.233677789569
1823,0.0537748970091
1826,0.0171683393419
1827,0.0207141153514
1829,0.202102601528
1831,0.00465904781595
1833,0.0353718921542
1834,0.00860162172467
1837,0.0311683453619
1838,0.00322403106838
1839,9.9783846963e-06
1840,0.0230905693024
1841,0.0169876553118
1842,0.0256502255797
1844,0.0304075852036
1845,0.0101710893214
1846,0.00284297391772
1847,0.00360755017027
1850,0.00355295231566
1851,0.0325858332217
1852,0.00268964492716
1860,0.0404447764158
1862,0.046927317977
1864,0.144007340074
1865,0.0100015737116
1866,0.0236072335392
1867,0.0373479127884
1870,0.0184092111886
1871,0.0210193861276
1872,0.0082681896165
1873,0.00383209646679
1874,0.108959570527
1876,0.0321190692484
1878,0.0289917103946
1879,0.151104867458
1884,0.0193790215999
1885,0.00558116473258
1888,0.024921733886
1893,0.00894321035594
1897,0.0362006723881
1901,0.0125840054825
1902,0.0092252921313
1903,0.00411136215553
1905,0.0399771630764
1907,0.00729384506121
1908,0.229600340128
1919,0.156285047531
1921,0.19082288444
1926,0.00810478255153
1928,0.0162371955812
1930,0.14639697969
1933,0.0237292926759
1934,0.0132851339877
1935,0.0577822253108
1939,0.20392793417
1940,0.0179790556431
1942,0.00760979996994
1943,0.00683048833162
1945,0.0126591678709
1946,0.0329176820815
1948,0.0354874841869
1949,0.015647796914
1952,0.0238535199314
1953,0.0228276010603
1955,0.0119373286143
1959,0.0
1963,0.0101961940527
1965,0.0122803123668
1967,0.0158592555672
1968,0.0181052517146
1969,9.9783846963e-06
1970,0.0573992431164
1973,0.0113260727376
1977,0.256576865911
1978,0.00686935102567
1979,0.00438197050244
1988,0.0410081334412
1991,0.0243892464787
1994,9.9783846963e-06
1996,0.00582816125825
1997,0.012199126184
1998,0.00812144763768
2000,0.133696734905
2002,0.0
2004,0.0284728072584
2007,0.0426719672978
2008,0.0113192461431
2010,0.00538863334805
2011,0.0347661934793
2012,0.0710964798927
2015,0.00859637372196
2018,0.00322114303708
2019,0.00393434939906
2023,0.0300157498568
2024,0.0558811016381
2026,0.00723315309733
2028,0.00643909815699
2029,0.0130613185465
2031,0.0119570810348
2033,0.0314796455204
2034,0.0802700445056
2037,0.185017377138
2038,0.0158592555672
2039,0.0108922151849
2040,0.00394455902278
2042,0.00888521131128
2045,0.0193353965878
2048,0.0234974622726
2049,0.0255910735577
2050,0.0219299644232
2057,0.0406172163785
2061,0.020969260484
2063,0.0574855953455
2067,0.0183874499053
2069,0.0217601694167
2070,0.0176631212234
2072,0.256824225187
2073,0.0692680850625
2075,0.00916682370007
2076,0.105061680079
2081,0.0197418872267
2082,0.0811917632818
2084,0.0807903781533
2085,0.0958316922188
2086,0.0242626592517
2088,0.0430132076144
2092,0.089843146503
2093,0.0144459661096
2094,0.00380860758014
2096,0.104724615812
2102,0.0177569538355
2103,0.103141397238
2104,0.0412054434419
2108,0.133370786905
2109,0.0376095473766
2111,0.0338442325592
2113,0.0208674166352
2116,0.0479859374464
2117,0.030587952584
2118,0.0171209424734
2119,0.0128063960001
2120,0.00397987337783
2121,0.0128546319902
2124,0.0563072487712
2125,0.0282018482685
2126,0.00734474789351
2127,0.232565850019
2131,0.00239810487255
2133,0.0470199994743
2134,0.0433475747705
2136,0.0117116421461
2137,0.0813541412354
2139,0.0375374704599
2144,9.9783846963e-06
2145,0.018143452704
2146,0.0691067352891
2149,0.0260030534118
2150,0.00564171001315
2151,0.0478311702609
2152,0.0126436473802
2153,0.00384901929647
2157,0.0553335435688
2158,0.0134364310652
2159,0.00527036096901
2161,0.00436762068421
2163,0.00589095428586
2166,0.0375249944627
2169,0.00913093052804
2171,0.0806775689125
2177,9.9783846963e-06
2179,0.0759649127722
2182,0.00277808587998
2184,0.162303209305
2185,0.0314489006996
2186,0.00846380181611
2187,0.00659526046365
2188,0.0223776400089
2189,0.00496400194243
2190,0.154132992029
2194,0.00654838932678
2195,0.0113773029298
2196,0.0201450586319
2198,0.117136970162
2199,0.0194772705436
2200,9.9783846963e-06
2201,0.00823827367276
2203,0.0637443885207
2208,0.0111086862162
2209,0.0197275392711
2210,0.0126908728853
2211,0.00434237765148
2213,0.00941731594503
2214,0.00905274506658
2215,0.186499834061
2216,9.9783846963e-06
2218,0.0066801100038
2222,0.0319079235196
2224,0.00325821852311
2229,0.00490928720683
2230,0.00857917126268
2234,0.0389395132661
2235,0.0179162062705
2237,0.012837969698
2239,0.00445878366008
2241,0.00635363627225
2242,0.00484092300758
2243,0.00576884439215
2244,0.0032905000262
2245,0.00294884480536
2248,0.057358853519
2251,0.00687866006047
2253,0.208553448319
2254,0.00484905252233
2257,0.00342756975442
2261,0.0629943236709
2262,0.0118783582002
2266,0.00933638680726
2269,0.00427566748112
2275,0.00946808606386
2278,0.0099136158824
2279,0.0082517368719
2283,0.00955387856811
2284,0.0449557602406
2285,0.00510645471513
2286,0.00282271765172
2287,0.0864299237728
2289,0.110371805727
2290,0.108849108219
2291,0.0242626592517
2293,0.0170545019209
2300,0.0313376113772
2301,0.00566013157368
2302,0.131354480982
2303,0.0230786427855
2304,0.00335188885219
2305,0.0371436625719
2306,0.0315318033099
2307,0.0315092429519
2308,0.141006559134
2311,0.0344329588115
2313,0.0423549190164
2315,9.9783846963e-06
2316,0.0324513614178
2318,0.186522245407
2322,0.0
2323,0.0100808609277
2325,0.0425294786692
2327,0.0193563476205
2328,0.072043068707
2329,0.0808088034391
2330,0.0150052709505
2332,0.00414622761309
2333,0.00797074474394
2334,0.043151397258
2337,0.0239278189838
2338,0.0658367052674
2341,0.128116831183
2344,0.0391601361334
2345,0.00774472486228
2347,0.00697986921296
2348,0.0222908202559
2349,0.00409381277859
2350,0.00604013865814
2351,0.0274463631213
2358,0.0453317165375
2359,0.0653722435236
2361,0.0199558921158
2363,0.0167092233896
2364,0.00760500738397
2366,0.0
2369,0.00421040412039
2370,0.168630540371
2373,0.0424792841077
2375,0.0108258351684
2377,0.0378076434135
2384,0.0592353604734
2385,0.0124504370615
2386,0.0567777790129
2387,0.00252261385322
2388,0.037441894412
2392,0.0164688061923
2393,0.0289254821837
2394,0.0208137221634
2395,0.0156728066504
2396,0.0176048651338
2397,0.0256626754999
2400,0.0208137221634
2401,0.0124312862754
2403,0.028205063194
2407,0.101395621896
2408,0.0376659072936
2410,0.0093353278935
2414,0.112500205636
2416,0.228883713484
2421,0.00426514120772
2422,0.0391601361334
2423,0.0508779212832
2425,0.0310192070901
2430,0.0124480063096
2433,0.00807439070195
2434,0.0267129521817
2437,0.025810200721
2438,0.00911412015557
2439,0.0460017696023
2440,0.0816047787666
2442,0.0165834613144
2444,0.0147053916007
2449,0.0123055372387
2456,0.0142729682848
2458,0.0275801364332
2462,0.0135398432612
2463,0.00914210267365
2464,0.00455617206171
2465,0.0106400502846
2466,0.00585461687297
2470,0.141902595758
2476,0.0100732343271
2478,0.0316078476608
2482,0.201563835144
2483,0.00994128268212
2484,0.15378986299
2487,0.00259897019714
2488,0.0239855162799
2493,0.00862046610564
2494,9.9783846963e-06
2495,0.0333737842739
2499,0.0214860141277
2501,0.279549390078
2503,0.0201603211462
2504,0.00823355745524
2507,0.0118029350415
2509,0.0170413646847
2511,0.0348388329148
2512,0.0752372294664
2515,0.0097338212654
2516,0.0102089988068
2517,0.0099293384701
2521,0.223173484206
2525,0.00266018230468
2527,0.0923951566219
2528,0.00959534011781
2529,0.0133623527363
2530,2.0376314751e-06
2531,0.145812213421
2533,0.00571965053678
2537,0.0182977616787
2538,0.0161787476391
2539,0.0254673343152
2541,0.0127390697598
2542,0.110371805727
2543,0.00345111079514
2544,9.9783846963e-06
2545,9.9783846963e-06
2546,0.00337541755289
2548,0.0313523560762
2549,0.0054312068969
2555,0.0035233842209
2556,0.0131013887003
2558,0.0463864319026
2561,0.188902139664
2563,0.160846993327
2566,0.00752538722008
2567,0.0605752579868
2572,0.0037123770453
2573,0.0153962932527
2574,0.0175848454237
2578,0.00933890603483
2580,0.0221950225532
2581,0.00572937307879
2582,0.00510692317039
2586,0.0476820580661
2588,0.00553010730073
2589,0.0548779070377
2591,0.011101369746
2594,0.0438775233924
2595,0.0149146812037
2596,0.0714268833399
2597,0.00574230449274
2599,0.00973810628057
2600,0.0179790556431
2601,0.0419451445341
2611,0.00906089507043
2613,0.0119933960959
2614,0.00591336982325
2615,0.0215294212103
2616,0.251467317343
2617,0.0337567105889
2618,0.00535246124491
2619,0.0281047523022
2626,0.00558345206082
2630,0.196723476052
2632,0.005370545201
2636,0.0103460010141
2639,0.031562499702
2642,0.00292986445129
2644,0.218451976776
2647,0.0171471703798
2648,0.229600340128
2649,0.193872049451
2651,0.0170006789267
2652,0.0772197768092
2656,0.223418682814
2658,0.165542259812
2664,0.00498236203566
2667,0.187419056892
2669,0.0382083021104
2670,0.00383864506148
2671,0.197265997529
2672,0.205689996481
2673,0.00323561299592
2678,0.0159380678087
2679,0.0164793357253
2682,0.00431042909622
2684,9.9783846963e-06
2685,0.0311683006585
2687,0.00732074165717
2689,0.00468103494495
2700,0.00799160823226
2701,0.0158347003162
2702,0.0216549169272
2704,0.0360265746713
2707,0.00653995387256
2710,0.0176553912461
2713,0.0242626592517
2715,0.041801545769
2716,0.0693608522415
2724,0.00584929715842
2726,0.0605492033064
2727,0.0120656061918
