ID,PREDICTION,TARGET
289,0.00339760957286,0
292,0.21521012485,0
294,0.151650771499,0
296,0.00527840200812,0
299,0.0043422547169,0
301,0.0075311306864,0
302,0.0234298724681,0
303,0.200065433979,1
306,0.206490218639,1
307,0.0116451382637,0
311,0.0141891408712,0
314,0.0149305677041,0
316,0.00584937632084,0
319,0.176051542163,0
320,0.00485208211467,0
322,0.00699674338102,0
324,0.180825650692,0
332,0.0067436741665,0
333,0.00634909188375,0
340,0.0100564947352,1
342,0.00563149061054,0
344,0.0099066272378,0
345,0.0100295357406,0
347,0.00268568098545,0
349,0.00946409255266,0
353,0.153156816959,1
354,0.0382068604231,0
355,0.0159439481795,0
356,0.0102506903931,0
359,0.00291123101488,0
362,0.00865630619228,0
363,0.0237491372973,0
369,0.00333338417113,0
371,0.185550495982,1
373,0.0526089817286,0
374,0.124612525105,0
375,0.0102998390794,0
378,0.0327809639275,0
382,0.00993109866977,0
383,0.255431652069,0
384,0.0360291078687,0
387,0.00397447217256,0
388,0.016149841249,0
390,0.00324445171282,0
394,0.0403391756117,0
402,0.0116873458028,0
404,0.00408014841378,0
407,0.00650599785149,0
408,0.158710464835,0
410,0.0390235558152,0
412,0.214997857809,0
414,0.0231584962457,0
415,0.00433415779844,0
416,0.00962472055107,0
417,0.00573114305735,0
420,0.0518813878298,0
421,0.00273890700191,0
423,0.0255192667246,0
426,0.0209809951484,0
428,0.00500829517841,0
429,0.0140097578987,0
432,0.00332932709716,0
433,0.0118830818683,0
436,0.00261575449258,0
440,0.14639697969,0
441,0.00464754598215,0
443,0.00276939105242,0
444,0.0251822564751,0
445,0.021426063031,0
447,0.0208137221634,0
448,0.019131295383,0
449,0.00396294333041,0
453,0.0147968260571,0
456,0.0476033911109,0
457,0.0903422161937,0
458,0.0367717854679,0
459,0.00342903332785,0
460,0.00360691244714,0
461,0.0527502819896,0
462,0.0178539212793,0
466,0.0313871502876,0
469,0.00932801328599,0
471,0.0300406850874,0
474,0.0996316373348,0
477,0.106054760516,0
478,0.0179470535368,0
480,0.017301376909,0
482,0.020078767091,0
485,0.0110824536532,0
488,0.0208137221634,0
489,0.00342110451311,0
490,0.00482115987688,0
492,0.00457157753408,0
493,0.032049626112,0
496,0.0167659278959,0
500,0.0115028154105,0
501,0.00900899805129,0
502,0.0190653521568,0
513,0.11832100153,0
514,0.0793368220329,0
515,0.0441345982254,0
517,0.0037942994386,0
523,0.00279676634818,0
527,0.0152622973546,0
530,0.171001508832,1
533,0.0604365244508,0
535,0.00883390009403,0
537,0.043076261878,0
538,0.181367278099,0
543,0.00332736689597,0
544,0.018877979368,0
547,0.00293537508696,0
548,0.0368042849004,0
549,0.0801199525595,1
550,0.181577175856,0
551,0.214675560594,0
553,0.0499833524227,0
554,0.008943233639,0
555,0.0311176106334,0
558,0.00323196384124,0
560,0.0522015839815,0
561,0.00765690114349,0
564,0.00862049311399,0
566,0.01978777349,0
567,0.00618901057169,0
568,0.017846878618,0
571,0.0176693201065,0
572,0.00759558426216,0
573,0.0044554695487,0
576,0.00937088765204,0
577,0.0109413200989,0
578,0.0370987690985,0
579,0.0182118359953,0
580,0.00428542075679,0
581,0.00730159319937,0
582,0.00297479890287,0
583,0.0076143918559,0
584,0.159282833338,0
586,0.0470436438918,0
587,0.014966676943,0
588,0.0525891110301,0
591,0.0050238664262,0
596,0.00796819571406,0
598,0.0987299904227,0
599,0.0435933507979,0
600,0.202611669898,1
602,0.0266197063029,0
606,0.0325619727373,0
609,0.00938311219215,0
611,0.0171385612339,0
614,0.0110492194071,0
618,0.0031572538428,0
622,0.00267644529231,0
623,0.0041159549728,0
626,0.0270904898643,0
627,0.00451253680512,0
631,0.359632670879,1
633,0.0240720398724,0
635,0.0176330301911,0
636,0.181238889694,0
639,0.053380869329,0
640,0.00251494394615,0
641,0.0232415553182,0
645,0.0164309050888,0
647,0.0471954271197,0
648,0.00399925839156,0
649,0.0262967981398,0
650,0.0102385273203,0
651,0.0695237144828,0
652,0.0101853422821,0
653,0.193508118391,1
654,0.0135331256315,0
656,0.0329140610993,0
657,0.0458406321704,0
658,0.00927425734699,0
659,0.00342376949266,0
661,0.0309466850013,0
662,0.0309081133455,0
663,0.0181737858802,0
667,0.00376897887327,0
668,0.0310173798352,0
669,0.189552873373,1
673,0.0255195870996,0
674,0.0311359539628,0
679,0.00492364866659,0
681,0.0115285767242,0
682,0.004574239254,0
686,0.101636990905,0
687,0.00604004599154,0
688,0.00354366516694,0
689,0.0255182366818,0
690,0.14377579093,0
692,0.0347313806415,0
694,0.00685327686369,0
695,0.00346990884282,0
697,0.0962278544903,0
701,0.0345975272357,0
702,0.00907215382904,0
706,0.00888296961784,0
708,0.00299980212003,0
710,0.0115510337055,0
712,0.00745731359348,0
714,0.0173574648798,0
715,0.015191690065,0
717,0.00588835729286,0
718,0.0032879600767,0
720,0.00748254777864,0
725,0.0134894959629,0
726,0.102100603282,1
730,0.00303003238514,0
731,0.0685112401843,1
732,0.0153923816979,0
734,0.0241862125695,0
735,0.00416733277962,0
737,0.016998346895,0
738,0.00749088311568,0
740,0.0159299280494,0
741,0.00734650809318,0
746,0.0369526483119,0
748,0.00886355899274,0
753,0.0208137221634,0
754,0.00885117333382,0
757,0.0149963852018,0
758,0.00639921426773,0
759,0.160176023841,0
760,0.0230246204883,0
761,0.0262063965201,0
767,0.0151211209595,0
768,0.00578556396067,0
771,0.0353392809629,0
772,0.0265819206834,0
775,0.0108433654532,0
782,0.0426734648645,0
783,0.0137524288148,0
784,0.0163789186627,0
785,0.019700974226,0
787,0.00378794805147,0
789,0.00408371165395,0
790,0.00376297300681,0
791,0.0195771381259,0
792,0.0243632942438,1
793,0.0031808654312,0
795,0.0186989735812,0
797,0.0118636339903,0
798,0.0256950594485,0
799,0.00547006446868,0
800,0.0157394856215,0
806,0.00427164370194,0
807,0.00496882665902,0
808,0.0158347003162,0
811,0.0179201699793,0
812,0.178892463446,0
813,0.00350987585261,0
814,0.0140138575807,0
815,0.0228531621397,0
816,0.00346086220816,0
818,0.157563224435,1
820,0.00667132763192,0
822,0.00652021449059,0
823,0.0471048913896,0
827,0.0154013223946,0
828,0.0178278200328,0
829,0.0037942994386,0
834,0.00762849114835,0
835,0.0408028736711,0
836,0.180328056216,0
838,0.00322862481698,0
846,0.0512613803148,0
847,0.00544154597446,0
849,0.0415661633015,0
850,0.00400002812967,0
851,0.0326943770051,0
852,0.0205511059612,0
857,0.0184194166213,0
858,0.00623615039513,0
859,0.0116532724351,0
860,0.05353654176,0
862,0.0141107272357,0
863,0.0638084188104,0
864,0.0307309869677,0
868,0.00527879223228,0
869,0.0316596664488,0
877,0.00689874216914,0
878,0.136976286769,0
881,0.0173545349389,0
882,0.0162341315299,0
885,0.00857078377157,0
887,0.0372767522931,0
888,0.119494646788,0
889,0.0593013763428,0
891,0.0116079282016,0
898,0.00243766233325,0
903,0.0401121079922,0
904,0.0218768678606,0
906,0.0133904153481,0
907,0.0302728172392,0
908,0.00548150716349,0
909,0.191234275699,0
910,0.0157300643623,0
911,0.040139850229,0
913,0.0104665439576,0
916,0.011602264829,0
920,0.0448779016733,0
924,0.0132765704766,0
925,0.00672357808799,0
927,0.013540096581,0
928,0.0257205124944,0
932,0.00939753651619,0
933,0.00749336276203,0
934,0.00887891463935,0
935,0.00988882407546,0
936,0.0332797914743,0
940,0.0743858665228,1
942,0.0505431517959,0
943,0.0123179517686,0
944,0.00368913449347,0
945,0.0279261097312,0
948,0.0172315277159,0
949,0.0332812108099,0
958,0.00340783945285,0
959,0.0273848045617,0
961,0.00814085546881,0
962,0.00375194731168,0
964,0.0405388176441,0
965,0.00947879906744,0
967,0.00381462043151,0
968,0.199384301901,0
970,0.0365332327783,0
973,0.0037620656658,0
974,0.0171894785017,0
976,0.00828895717859,0
977,0.0285700988024,0
978,0.00295899808407,0
979,0.117816179991,0
981,0.0326290875673,0
984,0.00350490538403,0
986,0.00274240085855,0
989,0.161174461246,0
990,0.183714896441,1
993,0.00408241664991,0
994,0.0188181567937,0
997,0.00317312544212,0
999,0.0947939530015,0
1000,0.225156992674,1
1003,0.0108776465058,0
1006,0.0125117581338,0
1007,0.0231477767229,0
1008,0.00472940737382,0
1009,0.0236080624163,0
1017,0.00373737025075,0
1018,0.0626939311624,0
1019,0.300047248602,0
1020,0.053617477417,0
1021,0.00262779649347,0
1027,0.053211890161,0
1030,0.0178146548569,0
1031,0.0370229631662,0
1033,0.00392790744081,0
1035,0.0825914889574,0
1038,0.0231137536466,0
1040,0.010989414528,0
1041,0.0661582201719,0
1043,0.00415649358183,0
1044,0.00439220573753,0
1047,0.0144321247935,0
1048,0.00299698696472,0
1049,0.0357023030519,0
1051,0.2201461941,0
1053,0.0455964207649,0
1054,0.00935163907707,0
1056,0.0260813832283,0
1059,0.0349092967808,0
1061,0.0306658241898,0
1069,0.00807933788747,0
1071,0.00467601884156,0
1073,0.0238520558923,0
1074,0.011195268482,0
1075,0.0580136366189,0
1076,0.0208137221634,0
1080,0.00489019509405,0
1083,0.066450342536,0
1084,0.0481857955456,0
1085,0.00607479084283,0
1086,0.0124637652189,0
1087,0.00568549288437,0
1088,0.0109767820686,0
1089,0.00868138484657,0
1090,0.0225852858275,0
1091,0.229054868221,0
1092,0.00716119725257,0
1095,0.0619112588465,0
1096,0.00283610867336,0
1097,0.00519388262182,0
1098,0.0471153408289,0
1099,0.023269366473,0
1100,0.165827438235,0
1101,0.0223353914917,0
1104,0.0350962877274,0
1105,0.0399000868201,0
1108,0.0239577814937,0
1109,0.00598903466016,0
1110,0.00846784096211,0
1111,0.00430165510625,0
1115,0.0674058645964,0
1117,0.00345345609821,0
1119,0.0186691060662,0
1122,0.0403549298644,0
1123,0.00297076394781,0
1124,0.00733146769926,0
1125,0.0038265613839,0
1126,0.0546823553741,0
1127,0.00828922353685,0
1129,0.003101662267,0
1131,0.208843410015,1
1133,0.010204798542,0
1134,0.17975217104,1
1136,0.234853282571,1
1137,0.0230622291565,0
1140,0.0103486739099,0
1142,0.00993109866977,0
1144,0.0100730862468,0
1145,0.00401776609942,0
1147,0.0433848425746,0
1150,0.00476224115118,0
1154,0.00509138451889,0
1156,0.185876071453,0
1158,0.00827090069652,0
1159,0.0109646804631,0
1163,0.0287693813443,0
1165,0.00864277221262,0
1166,0.0239912364632,0
1167,0.0154878878966,0
1170,0.0226284526289,0
1171,0.00587392412126,0
1172,0.00356163596734,0
1173,0.014489185065,0
1175,0.00445251679048,0
1179,0.0166098494083,0
1183,0.0592353604734,0
1184,0.00395590346307,0
1186,0.00460043502972,0
1187,0.197954565287,1
1188,0.0188921708614,0
1189,0.0160073656589,0
1191,0.00556382350624,0
1192,0.00760617060587,0
1193,0.185450106859,1
1195,0.00417502457276,0
1197,0.0217577945441,0
1198,0.0454108640552,0
1203,0.0433503091335,0
1204,0.104489460588,0
1205,0.114476069808,0
1209,0.0748786181211,0
1210,0.0242626592517,0
1211,0.0207372941077,0
1213,0.0458997786045,0
1214,0.0149017460644,0
1215,0.00822498090565,0
1217,0.0183338355273,0
1218,0.0346158072352,0
1220,0.00782326795161,0
1223,0.0126414317638,0
1224,0.0482125207782,0
1226,0.0235600043088,0
1228,0.00410814629868,0
1229,0.0760240331292,0
1242,0.103409588337,0
1243,0.0127368830144,0
1246,0.00517168082297,0
1248,0.00968722440302,0
1249,0.00904354453087,0
1252,0.133953660727,0
1253,0.00380254909396,0
1254,0.0355984345078,0
1255,0.00362202874385,0
1256,0.0121330134571,0
1258,0.00611934857443,0
1260,0.0215183794498,0
1261,0.0311351176351,0
1262,0.0229963902384,0
1263,0.0482073687017,0
1264,0.0222804713994,0
1265,0.00810717977583,0
1269,0.100993916392,0
1271,0.0113385599107,1
1274,0.129245087504,0
1275,0.00754615757614,0
1277,0.0221999250352,0
1280,0.024513579905,0
1281,0.0342117547989,0
1282,0.178133547306,0
1285,0.00257420516573,0
1287,0.0235881283879,0
1288,0.0235300771892,0
1291,0.00888891890645,0
1295,0.00382622308098,0
1297,0.0717280358076,0
1300,0.0368735566735,0
1302,0.00655044289306,0
1303,0.0377940312028,0
1305,0.0157281737775,0
1307,0.0039019677788,0
1309,0.0191926918924,0
1313,0.0101514104754,0
1314,0.026222480461,0
1316,0.0396942459047,0
1317,0.0104783568531,0
1321,0.0159830022603,0
1322,0.0073869661428,0
1327,0.0234894938767,0
1328,0.0672124326229,0
1330,0.0216269306839,0
1333,0.00593883218244,0
1334,0.208033338189,0
1337,0.0130908489227,0
1339,0.016427224502,0
1341,0.00638956390321,0
1343,0.0360164493322,0
1344,0.0269271787256,0
1346,0.0414998158813,0
1348,0.0208137221634,0
1352,0.042512729764,0
1353,0.177017152309,0
1357,0.0380883552134,0
1358,0.00397938257083,0
1360,0.0072287726216,0
1364,0.00278969458304,0
1373,0.017850574106,0
1377,0.0287047587335,0
1378,0.0641695335507,0
1381,0.0503639169037,0
1382,0.0109319817275,0
1384,0.00451253680512,0
1385,0.012400764972,0
1386,0.00754643324763,0
1391,0.0907426029444,0
1392,0.0176721010357,0
1393,0.0110783465207,0
1395,0.0234966222197,0
1398,0.00677135959268,0
1401,0.112304612994,0
1406,0.0855575576425,0
1408,0.021426063031,0
1410,0.0171486865729,0
1411,0.0739202126861,1
1412,0.241380274296,0
1414,0.0175398495048,0
1417,0.00476095126942,0
1419,0.0737770423293,0
1420,0.0277122817934,0
1421,0.00521265715361,0
1424,0.00431353691965,0
1426,0.00392803968862,0
1427,0.00253449589945,0
1433,0.0804159641266,0
1437,0.0039793504402,0
1439,0.0121405934915,0
1440,0.0476367995143,0
1441,0.00534555874765,0
1442,0.0232655834407,0
1444,0.0104702832177,0
1447,0.205656200647,1
1448,0.0125154471025,0
1449,0.0964135676622,1
1450,0.0183531101793,0
1451,0.0988557860255,0
1452,0.0157963465899,0
1454,0.0218325182796,0
1455,0.0174674801528,0
1457,0.0251603201032,0
1464,0.0031851218082,0
1465,0.0383840948343,0
1468,0.0261528138071,0
1472,0.00809019990265,0
1474,0.0184390507638,0
1475,0.00235943449661,0
1478,0.198096439242,1
1479,0.00399541528895,0
1480,0.0240159705281,0
1483,0.00267180195078,0
1484,0.0143178319559,0
1487,0.00370634929277,0
1488,0.0138955032453,0
1489,0.00743671134114,0
1492,0.0145334117115,0
1495,0.183705061674,0
1496,0.0119473570958,0
1497,0.00469079380855,0
1498,0.00380025524646,0
1499,0.00877223256975,0
1501,0.237913325429,0
1502,0.00344820320606,0
1503,0.179912060499,0
1505,0.0121402218938,0
1507,0.00759962527081,0
1508,0.0911105126143,0
1510,0.0492870286107,1
1511,0.0168006084859,0
1513,0.0158044472337,0
1515,0.0343905165792,0
1516,0.0201297849417,0
1517,0.14848215878,0
1519,0.17639939487,0
1521,0.0166044086218,0
1523,0.0241064410657,0
1524,0.0100364983082,0
1527,0.00434524612501,0
1528,0.00478127831593,0
1531,0.0790276303887,0
1534,0.00532144214958,0
1535,0.208837300539,0
1536,0.00811020471156,0
1538,0.0077021215111,0
1539,0.0170611124486,0
1540,0.0183255672455,0
1541,0.0304123889655,0
1543,0.0575911030173,0
1547,0.377364933491,1
1548,0.0938166454434,0
1550,0.00259911059402,0
1553,0.0150040723383,0
1554,0.00493470951915,0
1557,0.180929273367,0
1559,0.0092658707872,0
1564,0.00822792761028,0
1565,0.0242626592517,0
1567,0.14639697969,0
1569,0.0749824866652,0
1571,0.00383864506148,0
1572,0.0106310397387,0
1573,0.110371805727,0
1574,0.027379643172,0
1576,0.169713571668,1
1578,0.00326080317609,0
1580,0.0110768275335,0
1583,0.0232818666846,0
1584,0.0324521102011,0
1588,0.0885281562805,0
1589,0.00619714101776,0
1590,0.00376384542324,0
1591,0.013471855782,0
1592,0.04135697335,0
1594,0.0391282364726,0
1595,0.0100271133706,0
1596,0.18454298377,1
1598,0.00245079118758,0
1600,0.0922099426389,0
1601,0.0338785983622,0
1602,0.00591270718724,0
1603,0.00259751826525,0
1604,0.00485100597143,0
1605,0.00412619812414,0
1606,0.0724025964737,0
1607,0.00504666939378,0
1610,0.00341903744265,0
1611,0.01436098665,0
1613,0.0609715543687,0
1614,0.0299539044499,0
1617,0.0517657697201,0
1620,0.0169293396175,0
1621,0.0294453725219,0
1622,0.00886874832213,0
1623,0.00372053333558,0
1626,0.00381753500551,0
1629,0.0351398065686,0
1630,0.00390505092219,0
1631,0.0913827568293,0
1632,0.0104874465615,0
1633,0.00261897942983,0
1634,0.0126600954682,0
1638,0.00603201426566,0
1639,0.0157103724778,0
1641,0.0116251893342,0
1643,0.197020381689,1
1644,0.0157281737775,0
1646,0.0096274362877,0
1649,0.0274264942855,0
1652,0.0876679494977,0
1658,0.0487320385873,0
1660,0.258926481009,0
1665,0.00592020340264,0
1666,0.00384634523652,0
1667,0.221863314509,0
1668,0.00396636268124,0
1669,0.0210465732962,0
1670,0.00852057244629,0
1672,0.0161951705813,0
1675,0.0126178711653,0
1676,0.00756787229329,0
1677,0.00373328966089,0
1679,0.0246441923082,0
1681,0.0041126254946,0
1683,0.029069647193,0
1684,0.00266134738922,0
1685,0.00946409255266,0
1686,0.0322894230485,0
1688,0.0183671824634,0
1693,0.00984889827669,0
1694,0.155772119761,0
1695,0.0462786927819,0
1697,0.0619826391339,0
1698,0.0238704439253,0
1699,0.0079539231956,0
1700,0.0355869010091,0
1703,0.00505982479081,0
1704,0.0248671602458,0
1706,0.0709441900253,0
1708,0.00346071342938,0
1709,0.00286370096728,0
1710,0.012871850282,0
1712,0.00433928798884,0
1713,0.0258990451694,0
1718,0.0766806304455,0
1720,0.0196514986455,0
1721,0.0609413571656,0
1722,0.0157394856215,0
1724,0.0208137221634,0
1727,0.00295510631986,0
1729,0.0575559586287,0
1732,0.00543390261009,0
1733,0.057300761342,0
1734,0.0506348498166,0
1735,0.0208137221634,0
1737,0.00701100891456,0
1738,0.00983881391585,0
1739,0.0109126679599,0
1740,0.197748631239,0
1741,0.187309890985,0
1743,0.0163761433214,0
1744,0.00286071491428,0
1746,0.00272346660495,0
1748,0.070081487298,0
1755,0.196950644255,0
1756,0.00614734832197,0
1757,0.0177257601172,0
1762,0.0208137221634,0
1764,0.103751599789,0
1766,0.00372522161342,0
1770,0.00622866488993,0
1771,0.0360031351447,0
1772,0.0315092429519,1
1773,0.13456133008,1
1778,0.0117138456553,0
1781,0.0768277719617,0
1782,0.0481914132833,0
1786,0.00628842413425,0
1787,0.0225209258497,0
1788,0.00949092209339,0
1791,0.00376805057749,0
1794,0.00935984961689,0
1797,0.004765488673,0
1799,0.0254707336426,0
1800,0.0059921965003,0
1801,0.0299284122884,0
1804,0.00375331332907,0
1807,0.00515758339316,0
1808,0.00426941039041,0
1811,0.0409334525466,0
1816,0.160157248378,0
1822,0.0157281737775,0
1824,0.198651641607,0
1825,0.0518860518932,0
1828,0.180358111858,0
1830,0.019700197503,0
1832,0.278986215591,0
1835,0.0208137221634,0
1836,0.0277412161231,0
1843,0.0203137081116,0
1848,0.0420282669365,0
1849,0.00834395643324,0
1853,0.0586936436594,0
1854,0.00944148004055,0
1855,0.0130586288869,0
1856,0.0251484885812,0
1857,0.0144213140011,0
1858,0.0175193864852,0
1859,0.00635017594323,0
1861,0.177302107215,0
1863,0.0341199934483,0
1868,0.285321623087,1
1869,0.0365518853068,0
1875,0.0421687588096,0
1877,0.00399127835408,0
1880,0.0124867931008,0
1881,0.00567845255136,0
1882,0.0301938839257,0
1883,0.042975217104,0
1886,0.0986695885658,0
1887,0.0235778335482,0
1889,0.0144737344235,0
1890,0.0457324534655,0
1891,0.00778909493238,0
1892,0.0333505496383,0
1894,0.0121531961486,0
1895,0.00652494560927,0
1896,0.0583084151149,0
1898,0.0208137221634,0
1899,0.00296689709648,0
1900,0.0446433797479,0
1904,0.00994995422661,0
1906,0.0295689590275,0
1909,0.00558552145958,0
1910,0.00526579935104,0
1911,0.204069167376,0
1912,0.00854778382927,0
1913,0.0298993568867,0
1914,0.0174922477454,0
1915,0.012679242529,0
1916,0.0114981941879,0
1917,0.00611531594768,0
1918,0.00244709057733,0
1920,0.0180763732642,0
1922,0.00496736820787,0
1923,0.148811340332,0
1924,0.197940081358,0
1925,0.00280635245144,0
1927,0.00376384542324,0
1929,0.0325515680015,0
1931,0.00421478459612,0
1932,0.0305056776851,0
1936,0.0245370473713,0
1937,0.0142208896577,0
1938,0.00909364316612,0
1941,0.00991376768798,0
1944,0.0105172181502,0
1947,0.011702847667,0
1950,0.180226966739,0
1951,0.0205394588411,0
1954,0.0597171373665,0
1956,0.00557592185214,0
1957,0.00447756471112,0
1958,0.0112593956292,0
1960,0.00958401989192,0
1961,0.0412733070552,0
1962,0.00473802955821,0
1964,0.0066627683118,0
1966,0.0224404409528,0
1971,0.172185599804,0
1972,0.0226797349751,0
1974,0.199580043554,1
1975,0.181391388178,0
1976,0.067923605442,0
1980,0.0163761433214,0
1981,0.0357793308794,0
1982,0.0044258274138,0
1983,0.00864140409976,0
1984,0.0041537550278,0
1985,0.0211767535657,0
1986,0.0406732261181,0
1987,0.00397290522233,0
1989,0.0994205698371,0
1990,0.0927200764418,0
1992,0.120188593864,0
1993,0.021426063031,0
1995,0.00902265030891,0
1999,0.00428550317883,0
2001,0.0125920064747,0
2003,0.141554951668,0
2005,0.0428914539516,0
2006,0.0352382063866,0
2009,0.00386124150828,0
2013,0.0675376430154,0
2014,0.011626245454,0
2016,0.00563137512654,0
2017,0.0148666417226,0
2020,0.177017152309,0
2021,0.0145177058876,0
2022,0.00528975995257,0
2025,0.252028644085,1
2027,0.0232276879251,0
2030,0.0465064868331,0
2032,0.00938930828124,0
2035,0.01038253773,0
2036,0.00831512454897,0
2041,0.0755657330155,0
2043,0.0151079697534,0
2044,0.0102038364857,0
2046,0.0396338030696,1
2047,0.0877716913819,0
2051,0.0036160480231,0
2052,0.0125772319734,0
2053,0.0745031759143,0
2054,0.00443766219541,0
2055,0.00868909154087,0
2056,0.187222331762,0
2058,0.0162404682487,0
2059,0.0823686271906,0
2060,0.0184304565191,0
2062,0.0664835870266,0
2064,0.0309609826654,0
2065,0.0308670382947,0
2066,0.0216856300831,0
2068,0.0258538834751,0
2071,0.00719608040527,0
2074,0.00763238733634,0
2077,0.00296864612028,0
2078,0.0844018384814,0
2079,0.00326378247701,0
2080,0.00622920598835,0
2083,0.0059975348413,0
2087,0.0131142735481,0
2089,0.0153329288587,0
2090,0.0037242108956,0
2091,0.00323052261956,0
2095,0.00306377513334,0
2097,0.00770356692374,0
2098,0.0315669737756,0
2099,0.00796657055616,0
2100,0.010295657441,0
2101,0.0209606066346,0
2105,0.0223411414772,0
2106,0.0118062812835,0
2107,0.0146900527179,0
2110,0.0241668727249,0
2112,0.01534152776,0
2114,0.0688371285796,0
2115,0.174308776855,0
2122,0.163512825966,0
2123,0.0754935890436,0
2128,0.0102737043053,0
2129,0.00804258137941,0
2130,0.0215118601918,0
2132,0.00450410787016,0
2135,0.0923019573092,0
2138,0.0193732492626,0
2140,0.15051728487,0
2141,0.0418730601668,0
2142,0.0267336592078,0
2143,0.146999746561,0
2147,0.0352240204811,0
2148,0.00652860663831,0
2154,0.210121288896,0
2155,0.00334575725719,0
2156,0.00899624079466,0
2160,0.00994843244553,0
2162,0.0179285183549,0
2164,0.00293179275468,0
2165,0.0208137221634,0
2167,0.0635497272015,0
2168,0.0697572231293,0
2170,0.00572494510561,0
2172,0.0176721010357,0
2173,0.0210688002408,0
2174,0.00791881419718,0
2175,0.0126295294613,0
2176,0.0037717060186,0
2178,0.147126659751,0
2180,0.237774550915,0
2181,0.00396399153396,0
2183,0.0176720712334,0
2191,0.00458739837632,0
2192,0.00385102839209,0
2193,0.00390636781231,0
2197,0.00694202352315,0
2202,0.0279261097312,0
2204,0.035717472434,0
2205,0.00989184901118,0
2206,0.0462998598814,0
2207,0.00395868392661,0
2212,0.0086821699515,0
2217,0.0373355522752,0
2219,0.046681124717,0
2220,0.00454855896533,0
2221,0.0079103037715,0
2223,0.0416982807219,0
2225,0.00278162630275,0
2226,0.0513024330139,0
2227,0.00414017774165,0
2228,0.0133831398562,0
2231,0.0188977178186,0
2232,0.00648019835353,0
